id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1597,Francia,,,Miraflores,Lima,NA,,,Tren
V1598,Perú,,O,Centro Histórico,Lima,,,,Auto
V1598,Perú,,O,Centro Histórico,Lima,,,,Auto
V1599,Colombia,,,Huacachina,Ica,,12,,Avión
V1600,Chile,36,M,Miraflores,Lima,,4,4531.43,Avión
V1601,Chile,,M,Valle del Colca,Arequipa,,10,902.99,Auto
V1602,México,57,,Iquitos,Loreto,,6,3496.98,Auto
V1603,Chile,59,M,Cusco Ciudad,Cusco,2025-09-17,11,,Barco
V1604,Chile,,F,Iquitos,Loreto,2025-07-08,,3036.71,Barco
V1605,Colombia,20,F,Lago Titicaca,Puno,,6,,Avión
V1606,Perú,42,,Huacachina,Ica,,,796.4,
V1607,Bolivia,,M,Valle del Colca,Arequipa,2025-12-23,14,2723.55,Auto
V1607,Bolivia,,M,Valle del Colca,Arequipa,2025-12-23,14,2723.55,Auto
V1608,México,50,F,Chan Chan,La Libertad,,,1510.95,NA
V1609,Perú,,M,Miraflores,Lima,,1,590.87,Avión
V1610,Argentina,,M,Lago Titicaca,Puno,NA,,4164.53,Tren
V1611,Perú,,M,Miraflores,Lima,,13,,Auto
V1612,Perú,62,M,Valle del Colca,Arequipa,2025-10-21,,1389.28,NA
V1613,Perú,,O,Chan Chan,La Libertad,NA,,,Barco
V1614,Argentina,,O,Chan Chan,La Libertad,,,,Tren
V1615,Colombia,19,,Valle del Colca,Arequipa,,11,3929.42,Tren
V1616,México,31,M,Iquitos,Loreto,,7,2323.04,Auto
V1617,Chile,,M,Iquitos,Loreto,2024-03-10,,,Bus
V1618,México,45,F,Lago Titicaca,Puno,NA,14,,Bus
V1619,México,,F,Chan Chan,La Libertad,2025-03-09,,,
V1620,Brasil,64,M,Chan Chan,La Libertad,NA,12,3082.37,NA
V1621,Perú,,F,Iquitos,Loreto,NA,,,Auto
V1622,México,60,F,Valle del Colca,Arequipa,2025-01-11,6,2907.83,Bus
V1623,Perú,,,Huacachina,Ica,2025-01-16,,4020.58,Bus
V1624,Perú,,,Valle del Colca,Arequipa,2025-05-28,,,NA
V1625,Colombia,15,,Chan Chan,La Libertad,NA,12,,Auto
V1626,USA,33,M,Huacachina,Ica,,13,2897.86,NA
V1627,USA,15,M,Chan Chan,La Libertad,NA,6,,Barco
V1628,Alemania,,,Centro Histórico,Lima,NA,,,Avión
V1629,Perú,74,M,Valle del Colca,Arequipa,2024-09-14,12,3134.93,Avión
V1630,Francia,,O,Valle del Colca,Arequipa,,,,Barco
V1631,Argentina,,F,Huacachina,Ica,2024-05-16,3,,Barco
V1632,Chile,,F,Valle del Colca,Arequipa,,,4466.1,NA
V1633,Argentina,64,M,Chan Chan,La Libertad,2025-11-30,,,Auto
V1634,Colombia,,,Cusco Ciudad,Cusco,,,,Auto
V1635,Perú,,,Centro Histórico,Lima,NA,,,Avión
V1636,Bolivia,,,Lago Titicaca,Puno,2024-07-02,4,,Avión
V1637,España,,,Valle del Colca,Arequipa,NA,3,,Bus
V1638,Chile,35,M,Huacachina,Ica,NA,,,Bus
V1639,Argentina,,O,Lago Titicaca,Puno,,4,625.43,Avión
V1640,México,40,F,Iquitos,Loreto,2024-12-04,2,,Auto
V1641,Perú,16,F,Iquitos,Loreto,NA,7,1768.66,Auto
V1642,México,,M,Iquitos,Loreto,2024-06-16,,,Tren
V1643,USA,70,,Cusco Ciudad,Cusco,,5,1131.72,Avión
V1644,Perú,52,,Iquitos,Loreto,2024-10-25,7,2368.02,
V1645,Colombia,,F,Cusco Ciudad,Cusco,NA,14,,Auto
V1646,México,,F,Iquitos,Loreto,NA,6,,Tren
V1647,México,,F,Iquitos,Loreto,,,,Barco
V1648,México,33,O,Huacachina,Ica,,,,Barco
V1649,México,,M,Chan Chan,La Libertad,,4,,Avión
V1650,Perú,27,,Cusco Ciudad,Cusco,,8,3284.96,Avión
V1651,Perú,,,Miraflores,Lima,2024-11-23,6,,Tren
V1652,Perú,,,Miraflores,Lima,NA,7,1403.83,
V1653,Perú,22,F,Machu Picchu,Cusco,NA,4,4087.7,Auto
V1654,México,,M,Chan Chan,La Libertad,NA,8,2561.46,NA
V1655,Perú,,O,Lago Titicaca,Puno,NA,10,870.08,
V1656,Argentina,,F,Huacachina,Ica,NA,4,,NA
V1657,México,67,M,Cusco Ciudad,Cusco,,1,,Bus
V1658,Colombia,,F,Cusco Ciudad,Cusco,NA,,4271.87,Auto
V1659,Alemania,,F,Cusco Ciudad,Cusco,NA,8,,Tren
V1660,Colombia,,,Centro Histórico,Lima,2025-05-31,9,3550.94,Bus
V1661,Colombia,,M,Iquitos,Loreto,2024-02-15,9,2897.66,Bus
V1662,México,46,,Huacachina,Ica,2024-06-07,,690.45,
V1663,Argentina,,M,Centro Histórico,Lima,NA,,4709.79,Barco
V1664,Argentina,28,F,Chan Chan,La Libertad,,,,Barco
V1665,Perú,,M,Lago Titicaca,Puno,2024-08-10,,,Auto
V1666,Chile,41,,Chan Chan,La Libertad,NA,,2884.86,Auto
V1667,Chile,56,M,Valle del Colca,Arequipa,2025-12-16,4,,
V1668,Brasil,17,F,Machu Picchu,Cusco,,,202.66,Auto
V1669,Perú,,,Lago Titicaca,Puno,NA,9,,Barco
V1670,Ecuador,15,M,Huacachina,Ica,2024-01-28,,,Tren
V1671,Perú,,M,Lago Titicaca,Puno,2025-05-05,2,,Bus
V1672,Ecuador,,O,Machu Picchu,Cusco,,8,505.41,
V1673,Chile,,F,Iquitos,Loreto,,,1935.97,Barco
V1674,Perú,,O,Centro Histórico,Lima,NA,,,Tren
V1675,Perú,,,Valle del Colca,Arequipa,NA,,2608.93,Auto
V1676,México,72,,Lago Titicaca,Puno,2025-02-03,2,,
V1677,Colombia,,,Lago Titicaca,Puno,,,2074.19,Barco
V1678,Perú,42,F,Valle del Colca,Arequipa,2024-07-14,,603.73,Avión
V1679,Chile,,,Centro Histórico,Lima,,,4470.51,Bus
V1680,Francia,,F,Miraflores,Lima,NA,11,3238.53,NA
V1681,Perú,71,O,Huacachina,Ica,,4,2004.91,Barco
V1682,Perú,,,Iquitos,Loreto,NA,14,2732.04,Avión
V1683,Colombia,,F,Huacachina,Ica,,,2743.19,Bus
V1684,Colombia,,O,Huacachina,Ica,NA,13,823.4,Bus
V1685,México,65,O,Chan Chan,La Libertad,NA,10,461.75,Bus
V1686,Chile,41,,Lago Titicaca,Puno,2025-11-09,,4280.2,Avión
V1687,Perú,,F,Huacachina,Ica,,,3030.19,Bus
V1688,Argentina,,O,Valle del Colca,Arequipa,2024-07-28,5,180.5,NA
V1689,Perú,31,F,Iquitos,Loreto,2025-08-07,,,Avión
V1690,Perú,63,M,Valle del Colca,Arequipa,2025-01-05,,,Tren
V1691,Colombia,,O,Huacachina,Ica,,13,2215.7,Tren
V1692,Argentina,39,O,Valle del Colca,Arequipa,,1,733.06,Tren
V1693,Brasil,,,Cusco Ciudad,Cusco,2024-09-12,,,Tren
V1694,Colombia,36,O,Iquitos,Loreto,,3,,Bus
V1695,Alemania,,F,Miraflores,Lima,NA,,3599.0,NA
V1696,México,,,Valle del Colca,Arequipa,NA,12,,Tren
V1697,Brasil,,,Iquitos,Loreto,NA,,,Barco
V1698,Perú,,,Huacachina,Ica,NA,,,Barco
V1699,México,52,F,Cusco Ciudad,Cusco,2025-03-31,10,,Tren
V1700,Colombia,69,M,Chan Chan,La Libertad,NA,12,,Tren
V1701,Colombia,,,Centro Histórico,Lima,2024-10-18,6,1662.8,NA
V1702,Perú,17,O,Iquitos,Loreto,,7,4586.29,Bus
V1703,Bolivia,,,Chan Chan,La Libertad,NA,,,NA
V1704,Argentina,,O,Iquitos,Loreto,,6,1826.04,Auto
V1705,Brasil,,O,Centro Histórico,Lima,2025-01-07,,688.69,Auto
V1706,Chile,,,Iquitos,Loreto,2025-02-15,,4738.0,NA
V1707,México,,M,Valle del Colca,Arequipa,NA,8,4520.78,Bus
V1708,España,,F,Centro Histórico,Lima,,2,4307.88,Avión
V1709,México,,O,Chan Chan,La Libertad,2025-02-13,14,4090.69,Barco
V1710,Francia,,O,Miraflores,Lima,,7,,Tren
V1711,Bolivia,,,Machu Picchu,Cusco,,,4564.71,Avión
V1712,Chile,44,,Valle del Colca,Arequipa,,3,,Auto
V1713,Brasil,,,Centro Histórico,Lima,,11,1799.35,Bus
V1714,Brasil,,,Machu Picchu,Cusco,NA,14,,NA
V1715,México,,M,Chan Chan,La Libertad,2025-04-12,,1479.93,Barco
V1716,Chile,,F,Valle del Colca,Arequipa,2025-08-29,9,4086.25,Bus
V1717,Perú,,O,Lago Titicaca,Puno,2025-12-27,3,2511.31,
V1718,Argentina,73,O,Miraflores,Lima,2025-03-05,,1522.85,Avión
V1719,Argentina,,M,Miraflores,Lima,2024-05-30,11,,NA
V1720,Chile,,O,Centro Histórico,Lima,2024-02-21,11,917.75,NA
V1721,Perú,,M,Valle del Colca,Arequipa,2025-11-15,,4917.46,Avión
V1722,Brasil,35,O,Chan Chan,La Libertad,2024-01-19,13,2903.03,Auto
V1723,Perú,,F,Chan Chan,La Libertad,NA,,,Bus
V1724,Chile,52,M,Chan Chan,La Libertad,NA,,,Barco
V1725,Perú,,F,Lago Titicaca,Puno,2025-05-24,,1112.9,Avión
V1726,Perú,,M,Valle del Colca,Arequipa,NA,5,2537.84,Tren
V1727,Perú,,F,Chan Chan,La Libertad,NA,14,,Avión
V1728,Perú,,F,Machu Picchu,Cusco,,,2331.1,
V1729,Perú,,O,Iquitos,Loreto,NA,8,922.68,
V1730,Perú,,F,Huacachina,Ica,2024-08-10,14,,NA
V1731,Chile,,M,Valle del Colca,Arequipa,NA,,4849.77,Avión
V1732,Perú,,O,Chan Chan,La Libertad,,8,1016.9,Avión
V1733,Argentina,50,,Miraflores,Lima,NA,8,2500.27,
V1734,Chile,19,F,Centro Histórico,Lima,NA,,4218.81,Auto
V1735,México,,,Huacachina,Ica,NA,,2207.49,Barco
V1736,Perú,,F,Centro Histórico,Lima,,,,Auto
V1737,Perú,,O,Valle del Colca,Arequipa,,3,,NA
V1738,Argentina,,F,Valle del Colca,Arequipa,NA,,,Barco
V1739,Argentina,52,F,Huacachina,Ica,2025-06-24,,,Barco
V1740,Perú,,,Chan Chan,La Libertad,2024-05-11,4,4299.17,Avión
V1741,Bolivia,,M,Valle del Colca,Arequipa,NA,,1701.14,Barco
V1742,Alemania,,,Centro Histórico,Lima,2025-11-06,,4566.75,Bus
V1743,Perú,,O,Huacachina,Ica,2025-03-06,,1563.55,Barco
V1744,Perú,,M,Machu Picchu,Cusco,NA,1,454.15,Bus
V1745,México,40,O,Cusco Ciudad,Cusco,NA,4,,Avión
V1746,Argentina,,,Huacachina,Ica,,11,,Tren
V1747,España,67,O,Iquitos,Loreto,NA,,538.77,NA
V1748,Perú,60,O,Iquitos,Loreto,,,,Avión
V1749,Perú,,F,Iquitos,Loreto,NA,,1887.39,Avión
V1750,Perú,,,Huacachina,Ica,2024-11-03,,,Tren
V1751,España,,M,Valle del Colca,Arequipa,,13,4942.81,Auto
V1752,Ecuador,,O,Iquitos,Loreto,2025-01-07,13,3824.12,
V1753,Colombia,,M,Machu Picchu,Cusco,2025-04-08,,,Barco
V1754,Perú,,,Miraflores,Lima,NA,2,,Avión
V1755,Perú,65,O,Iquitos,Loreto,2024-08-31,,1356.05,Bus
V1756,Colombia,,,Machu Picchu,Cusco,NA,,714.13,Avión
V1757,Perú,,O,Miraflores,Lima,NA,,1151.15,NA
V1758,México,,F,Lago Titicaca,Puno,,,,Auto
V1759,México,23,O,Lago Titicaca,Puno,2025-12-14,5,,
V1760,México,41,M,Iquitos,Loreto,,9,4199.52,Bus
V1761,Argentina,,O,Chan Chan,La Libertad,NA,,,Bus
V1762,Argentina,,M,Huacachina,Ica,2025-12-05,,,Avión
V1763,Chile,,,Machu Picchu,Cusco,2024-01-11,2,1519.41,
V1764,Perú,,O,Iquitos,Loreto,NA,1,,NA
V1765,Perú,,M,Centro Histórico,Lima,,12,,Avión
V1766,Perú,,,Iquitos,Loreto,NA,,3019.07,Auto
V1767,Chile,,F,Machu Picchu,Cusco,,11,,Bus
V1768,Chile,,,Lago Titicaca,Puno,,,,NA
V1769,Perú,43,,Machu Picchu,Cusco,NA,2,2991.56,Bus
V1770,Colombia,,M,Valle del Colca,Arequipa,2025-01-11,9,,Bus
V1771,Argentina,,,Lago Titicaca,Puno,2025-06-09,7,2689.98,Barco
V1772,Colombia,,,Huacachina,Ica,2025-05-20,,2612.97,
V1773,Chile,,M,Chan Chan,La Libertad,,,4619.47,Barco
V1774,España,,M,Iquitos,Loreto,NA,14,4188.79,Auto
V1775,Perú,,,Iquitos,Loreto,,4,2608.94,Barco
V1776,USA,17,O,Iquitos,Loreto,,,3247.1,Auto
V1777,México,45,M,Lago Titicaca,Puno,,,,Auto
V1778,México,,,Iquitos,Loreto,2024-03-23,,2082.67,Bus
V1779,Ecuador,,F,Chan Chan,La Libertad,NA,,,Barco
V1780,Colombia,,,Machu Picchu,Cusco,,,1206.11,Barco
V1781,Colombia,,,Valle del Colca,Arequipa,,14,4069.52,NA
V1782,Argentina,,,Valle del Colca,Arequipa,2024-12-31,,1645.05,Tren
V1783,México,,F,Huacachina,Ica,NA,7,4767.45,Barco
V1784,Perú,,O,Valle del Colca,Arequipa,,4,,Barco
V1785,Colombia,,M,Chan Chan,La Libertad,2025-04-13,4,1512.94,Barco
V1786,México,34,O,Chan Chan,La Libertad,2024-10-01,,3567.71,NA
V1787,Perú,39,O,Valle del Colca,Arequipa,NA,7,,NA
V1788,Brasil,,,Chan Chan,La Libertad,,14,2276.22,Auto
V1788,Brasil,,,Chan Chan,La Libertad,,14,2276.22,Auto
V1789,Perú,46,M,Cusco Ciudad,Cusco,,3,,Tren
V1790,Ecuador,,F,Chan Chan,La Libertad,NA,1,3056.29,Bus
V1791,Perú,38,,Cusco Ciudad,Cusco,NA,12,1457.54,NA
V1792,Brasil,,,Huacachina,Ica,2024-01-07,14,1523.08,Tren
V1793,México,,,Chan Chan,La Libertad,NA,6,2008.02,Avión
V1794,Perú,,F,Valle del Colca,Arequipa,2025-05-28,,,Auto
V1795,Colombia,,F,Iquitos,Loreto,,9,1137.05,Tren
V1796,Perú,,O,Lago Titicaca,Puno,NA,,560.41,Auto
V1797,Perú,,,Lago Titicaca,Puno,2025-12-22,14,,Bus
V1798,USA,,M,Huacachina,Ica,NA,1,2952.75,Bus
V1799,Perú,,,Cusco Ciudad,Cusco,,,3449.25,Avión
V1800,Ecuador,,O,Miraflores,Lima,,,,
V1801,México,38,O,Valle del Colca,Arequipa,NA,12,,Auto
V1802,México,49,M,Chan Chan,La Libertad,,,4005.69,Avión
V1803,Colombia,65,M,Huacachina,Ica,2024-04-19,13,,Bus
V1804,Perú,,M,Miraflores,Lima,2024-12-23,,,
V1805,México,25,F,Iquitos,Loreto,NA,,,Bus
V1806,Perú,,,Valle del Colca,Arequipa,2024-04-12,7,,Bus
V1807,Perú,,O,Valle del Colca,Arequipa,NA,,,Tren
V1808,Perú,,,Huacachina,Ica,2025-05-10,,,Bus
V1809,Perú,,F,Machu Picchu,Cusco,NA,,,Bus
V1810,México,,,Lago Titicaca,Puno,NA,12,2816.77,Tren
V1811,Chile,,,Iquitos,Loreto,NA,,1779.6,
V1812,Perú,,,Chan Chan,La Libertad,2025-05-06,2,,Auto
V1813,Perú,,O,Iquitos,Loreto,2025-05-13,,,Avión
V1814,México,18,F,Chan Chan,La Libertad,,,,
V1815,Chile,55,,Lago Titicaca,Puno,,11,4069.2,NA
V1816,Francia,,M,Chan Chan,La Libertad,NA,,3001.26,NA
V1817,México,,F,Huacachina,Ica,NA,,,NA
V1818,México,,F,Machu Picchu,Cusco,2025-02-09,,1424.36,NA
V1819,Colombia,,M,Cusco Ciudad,Cusco,NA,9,,Barco
V1820,Perú,,,Chan Chan,La Libertad,NA,,1677.41,Avión
V1821,México,,F,Valle del Colca,Arequipa,2025-01-19,,168.15,Tren
V1822,USA,29,,Lago Titicaca,Puno,,2,,Auto
V1823,Chile,,M,Iquitos,Loreto,2025-06-14,2,2360.84,Tren
V1824,Perú,55,,Lago Titicaca,Puno,NA,4,1557.23,Auto
V1825,Perú,,,Chan Chan,La Libertad,,,,Tren
V1826,Colombia,,F,Chan Chan,La Libertad,2024-11-22,3,,Avión
V1827,USA,,O,Centro Histórico,Lima,,9,,NA
V1828,México,,F,Chan Chan,La Libertad,2025-10-22,12,,Avión
V1829,Brasil,,,Chan Chan,La Libertad,,14,4985.64,Barco
V1830,Bolivia,27,M,Iquitos,Loreto,2024-03-27,12,,Bus
V1831,Argentina,,O,Huacachina,Ica,,,,NA
V1832,Bolivia,36,M,Cusco Ciudad,Cusco,2025-01-14,6,1325.37,NA
V1833,Ecuador,,O,Centro Histórico,Lima,NA,,1665.56,
V1834,USA,,,Iquitos,Loreto,NA,,600.51,Bus
V1835,Argentina,,,Valle del Colca,Arequipa,,,1628.07,Avión
V1836,Argentina,,F,Lago Titicaca,Puno,2024-06-20,2,1261.17,Bus
V1837,Colombia,69,M,Chan Chan,La Libertad,2024-11-13,13,,Avión
V1838,Perú,,O,Centro Histórico,Lima,,,,Barco
V1839,México,,O,Iquitos,Loreto,2024-01-14,1,2565.43,NA
V1840,Perú,,,Lago Titicaca,Puno,,9,,NA
V1841,Brasil,39,M,Miraflores,Lima,NA,,1775.43,Avión
V1842,Perú,23,M,Lago Titicaca,Puno,2025-03-22,10,,Bus
V1843,México,,,Machu Picchu,Cusco,2024-03-11,4,2430.89,Barco
V1844,Perú,16,O,Valle del Colca,Arequipa,2025-03-20,9,,Auto
V1845,México,,,Centro Histórico,Lima,,2,,Avión
V1846,México,,O,Chan Chan,La Libertad,,,,Tren
V1847,Perú,,F,Lago Titicaca,Puno,2025-11-29,,3753.58,NA
V1848,Colombia,22,F,Huacachina,Ica,NA,1,,Avión
V1849,México,,M,Chan Chan,La Libertad,,,3354.23,NA
V1850,Perú,,,Centro Histórico,Lima,NA,8,,Bus
V1851,Ecuador,,O,Chan Chan,La Libertad,2024-11-30,,,Tren
V1852,Perú,,M,Miraflores,Lima,,4,,Tren
V1853,Colombia,,O,Centro Histórico,Lima,NA,4,718.41,Avión
V1854,Perú,,M,Huacachina,Ica,NA,2,2855.68,
V1855,Colombia,57,M,Iquitos,Loreto,,,3410.57,Tren
V1856,Colombia,,M,Lago Titicaca,Puno,,10,,NA
V1857,USA,,,Iquitos,Loreto,NA,,4939.25,NA
V1858,USA,,O,Chan Chan,La Libertad,2024-08-27,,,Auto
V1859,México,33,,Iquitos,Loreto,NA,13,3187.85,Tren
V1860,Perú,,O,Valle del Colca,Arequipa,NA,,,Bus
V1861,España,33,O,Valle del Colca,Arequipa,NA,,3080.86,Barco
V1862,Argentina,36,M,Iquitos,Loreto,,2,,Avión
V1863,Brasil,,,Centro Histórico,Lima,NA,,1123.17,NA
V1864,Perú,,O,Chan Chan,La Libertad,,,,NA
V1865,Colombia,,F,Huacachina,Ica,,,3291.67,Tren
V1866,Argentina,,O,Machu Picchu,Cusco,2024-06-11,,1746.6,Auto
V1867,México,61,O,Iquitos,Loreto,2024-07-02,,,Bus
V1868,México,73,O,Cusco Ciudad,Cusco,,,,Barco
V1869,Perú,,,Iquitos,Loreto,,6,2456.0,Avión
V1870,México,62,F,Valle del Colca,Arequipa,,2,,
V1871,Argentina,,F,Chan Chan,La Libertad,,2,,Tren
V1872,Perú,,,Huacachina,Ica,NA,6,,Bus
V1873,México,,,Lago Titicaca,Puno,NA,,,
V1874,Perú,45,F,Centro Histórico,Lima,,,,Auto
V1875,Perú,58,F,Iquitos,Loreto,2024-06-05,13,,Barco
V1876,Chile,,F,Miraflores,Lima,2024-07-05,,1870.66,NA
V1877,Argentina,,O,Chan Chan,La Libertad,2025-07-18,4,3699.14,
V1878,Perú,,O,Iquitos,Loreto,NA,11,3850.16,NA
V1879,Chile,54,,Iquitos,Loreto,NA,,1248.9,Auto
V1880,Ecuador,,M,Valle del Colca,Arequipa,NA,5,,Tren
V1881,Perú,,M,Cusco Ciudad,Cusco,2024-02-23,3,,Avión
V1882,Bolivia,,,Valle del Colca,Arequipa,NA,5,2125.43,NA
V1883,Chile,,,Centro Histórico,Lima,2025-09-24,1,340.48,Bus
V1884,México,,F,Lago Titicaca,Puno,NA,13,968.74,Bus
V1885,USA,,M,Miraflores,Lima,NA,10,,NA
V1886,Perú,,F,Lago Titicaca,Puno,,,,Bus
V1887,Colombia,,,Machu Picchu,Cusco,,11,,Bus
V1888,USA,,F,Lago Titicaca,Puno,NA,13,3484.8,Bus
V1889,México,,,Valle del Colca,Arequipa,2025-12-05,,2074.8,Auto
V1890,Perú,73,M,Chan Chan,La Libertad,,2,,Barco
V1891,Perú,,F,Cusco Ciudad,Cusco,2024-02-15,7,3422.56,Tren
V1892,Argentina,,,Chan Chan,La Libertad,2024-07-18,13,211.86,NA
V1893,Perú,,M,Huacachina,Ica,,,414.46,Barco
V1894,Brasil,,M,Miraflores,Lima,,,4562.07,Auto
V1895,Chile,54,F,Chan Chan,La Libertad,,5,,Avión
V1896,Perú,,M,Huacachina,Ica,NA,1,670.59,Bus
V1897,Perú,,,Lago Titicaca,Puno,NA,12,1683.6,Barco
V1898,México,,,Machu Picchu,Cusco,,1,4377.59,Barco
V1899,Francia,58,,Valle del Colca,Arequipa,NA,2,,Avión
V1900,Colombia,,O,Valle del Colca,Arequipa,,,95.97,Bus
V1901,Perú,67,O,Valle del Colca,Arequipa,2025-12-27,1,,Avión
V1902,Colombia,,O,Huacachina,Ica,2024-11-13,,,Auto
V1903,Colombia,,M,Chan Chan,La Libertad,NA,,3852.12,NA
V1904,USA,,F,Chan Chan,La Libertad,NA,,2122.33,Barco
V1905,México,,,Centro Histórico,Lima,,,495.5,Barco
V1906,México,,M,Centro Histórico,Lima,,13,,Tren
V1907,Argentina,,O,Chan Chan,La Libertad,2025-01-10,,,Avión
V1908,Perú,,F,Valle del Colca,Arequipa,NA,7,4925.77,Avión
V1909,Colombia,,O,Valle del Colca,Arequipa,2024-07-13,,,NA
V1910,Perú,,,Chan Chan,La Libertad,NA,11,2814.51,Tren
V1911,Chile,27,O,Valle del Colca,Arequipa,NA,,,Bus
V1912,México,43,,Valle del Colca,Arequipa,NA,6,3920.14,Bus
V1913,Perú,,O,Valle del Colca,Arequipa,2024-05-25,9,3373.13,Bus
V1914,Brasil,,M,Huacachina,Ica,NA,10,4398.71,NA
V1915,México,,O,Lago Titicaca,Puno,,,,Bus
V1916,Francia,44,,Lago Titicaca,Puno,,11,,Tren
V1917,Perú,,O,Iquitos,Loreto,2025-01-11,5,,Avión
V1918,Perú,61,,Miraflores,Lima,,10,,Bus
V1919,Colombia,,,Chan Chan,La Libertad,2025-06-28,,,Avión
V1920,México,,,Valle del Colca,Arequipa,NA,5,1216.89,Auto
V1921,Perú,,M,Huacachina,Ica,2024-06-06,,,Avión
V1922,México,,,Huacachina,Ica,NA,4,2183.17,NA
V1923,México,,,Chan Chan,La Libertad,2024-01-24,,,Barco
V1924,Perú,,,Lago Titicaca,Puno,2024-12-31,,1929.48,NA
V1925,España,,M,Iquitos,Loreto,2024-03-24,,1090.99,Bus
V1926,Perú,,M,Chan Chan,La Libertad,2024-10-03,,1059.04,Avión
V1927,Bolivia,,,Iquitos,Loreto,,,3137.47,Barco
V1928,Perú,54,F,Iquitos,Loreto,,4,,Auto
V1929,Brasil,,M,Chan Chan,La Libertad,,13,2361.14,Barco
V1930,Chile,,,Centro Histórico,Lima,2025-04-28,11,2594.95,NA
V1931,Perú,67,O,Lago Titicaca,Puno,NA,,4146.39,Auto
V1932,Perú,51,,Miraflores,Lima,2024-07-29,12,3972.93,Avión
V1933,Perú,,M,Iquitos,Loreto,,,4406.27,Bus
V1934,México,,O,Chan Chan,La Libertad,,11,59.33,Tren
V1935,México,,,Chan Chan,La Libertad,,4,,
V1936,Perú,63,M,Centro Histórico,Lima,NA,,3552.88,Tren
V1937,México,,F,Miraflores,Lima,,11,,NA
V1937,México,,F,Miraflores,Lima,,11,,NA
V1938,México,,,Valle del Colca,Arequipa,NA,3,1831.78,Avión
V1939,Perú,,,Centro Histórico,Lima,NA,5,355.31,Tren
V1940,México,,M,Iquitos,Loreto,2025-10-02,6,1115.47,Barco
V1941,Perú,,M,Iquitos,Loreto,NA,9,,Tren
V1941,Perú,,M,Iquitos,Loreto,NA,9,,Tren
V1942,México,,,Miraflores,Lima,2024-06-07,4,3379.9,Auto
V1943,México,,M,Valle del Colca,Arequipa,2024-12-18,1,,Tren
V1944,Colombia,,,Iquitos,Loreto,2024-12-12,,,Tren
V1945,USA,72,M,Miraflores,Lima,NA,10,2540.87,Bus
V1946,Perú,,O,Huacachina,Ica,2025-09-11,,2680.28,Avión
V1947,México,31,M,Miraflores,Lima,2025-06-18,,,NA
V1948,Chile,35,F,Valle del Colca,Arequipa,,,,Avión
V1949,Perú,,,Machu Picchu,Cusco,NA,6,,Avión
V1950,Perú,24,,Valle del Colca,Arequipa,2024-01-19,10,,NA
V1951,México,,,Lago Titicaca,Puno,2024-04-09,,,Bus
V1952,Perú,,F,Cusco Ciudad,Cusco,2025-06-15,,1399.93,NA
V1953,USA,73,,Miraflores,Lima,2024-12-08,8,1945.72,Barco
V1954,Alemania,70,,Huacachina,Ica,NA,12,,NA
V1955,Francia,31,,Lago Titicaca,Puno,NA,,2666.32,Tren
V1956,Perú,30,,Chan Chan,La Libertad,2024-07-31,7,4671.55,Tren
V1957,Perú,,F,Centro Histórico,Lima,NA,5,,Barco
V1958,Colombia,26,F,Huacachina,Ica,2024-04-17,2,,NA
V1959,Perú,,O,Miraflores,Lima,NA,2,970.76,NA
V1960,Perú,67,,Valle del Colca,Arequipa,2024-08-30,,2858.49,Avión
V1961,España,,,Lago Titicaca,Puno,2025-04-23,,,Tren
V1962,Perú,65,,Valle del Colca,Arequipa,,,,Bus
V1963,México,,,Huacachina,Ica,NA,,1519.93,
V1964,México,,F,Lago Titicaca,Puno,2025-11-18,,1637.68,Bus
V1965,Bolivia,,M,Lago Titicaca,Puno,NA,,,Bus
V1966,Perú,15,,Valle del Colca,Arequipa,NA,5,,NA
V1967,México,,O,Valle del Colca,Arequipa,2025-11-21,,,Tren
V1968,España,,,Chan Chan,La Libertad,NA,,1432.52,Auto
V1969,Perú,,,Huacachina,Ica,,7,955.13,Barco
V1970,México,,O,Machu Picchu,Cusco,NA,,,Bus
V1971,Brasil,34,O,Lago Titicaca,Puno,2025-01-20,,,
V1972,USA,,O,Centro Histórico,Lima,2024-09-30,2,3887.56,Auto
V1973,Ecuador,,M,Iquitos,Loreto,,,,Tren
V1974,México,,,Lago Titicaca,Puno,2025-05-12,,,Barco
V1975,Perú,,F,Valle del Colca,Arequipa,2024-09-20,10,3980.01,
V1976,Perú,42,M,Machu Picchu,Cusco,NA,14,4692.53,Bus
V1977,Perú,59,F,Chan Chan,La Libertad,2024-11-04,,,Avión
V1978,México,,M,Valle del Colca,Arequipa,NA,,,Bus
V1979,Colombia,30,,Valle del Colca,Arequipa,2025-06-18,3,,Tren
V1980,México,,,Huacachina,Ica,,,,Bus
V1981,Perú,,M,Miraflores,Lima,NA,5,,Tren
V1982,Argentina,40,,Iquitos,Loreto,2025-03-21,,2361.78,Auto
V1983,Perú,74,M,Miraflores,Lima,NA,9,,Auto
V1984,Colombia,,O,Centro Histórico,Lima,NA,,256.59,Auto
V1985,Ecuador,,M,Lago Titicaca,Puno,2025-09-23,,3797.72,
V1986,USA,36,M,Valle del Colca,Arequipa,2025-10-28,,2363.21,Bus
V1987,México,,,Valle del Colca,Arequipa,NA,13,2139.5,Auto
V1988,Brasil,,,Valle del Colca,Arequipa,2024-08-25,10,2270.09,Bus
