id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1608,Argentina,64,,Chan Chan,La Libertad,,7,,Bus
V1609,Argentina,41,F,Chan Chan,La Libertad,NA,,,
V1610,Perú,,,Lago Titicaca,Puno,NA,12,,Auto
V1611,Argentina,,,Iquitos,Loreto,NA,14,3506.36,
V1612,Argentina,55,O,Chan Chan,La Libertad,NA,9,,
V1613,Perú,,F,Cusco Ciudad,Cusco,2024-06-18,,,Avión
V1614,Perú,,,Valle del Colca,Arequipa,,,,Avión
V1615,Colombia,43,M,Lago Titicaca,Puno,2025-11-30,3,,Tren
V1616,Perú,52,,Huacachina,Ica,2025-11-08,8,,Auto
V1617,Brasil,,,Chan Chan,La Libertad,2024-06-04,,3750.78,Auto
V1618,México,,,Chan Chan,La Libertad,2024-12-12,14,1430.47,Barco
V1619,Argentina,,M,Lago Titicaca,Puno,NA,,,Auto
V1620,USA,,M,Lago Titicaca,Puno,,,,Auto
V1621,Brasil,,O,Centro Histórico,Lima,NA,,3187.37,Auto
V1622,Colombia,,,Cusco Ciudad,Cusco,NA,11,2194.04,
V1623,Colombia,,F,Valle del Colca,Arequipa,2025-12-21,7,,
V1624,Ecuador,,F,Valle del Colca,Arequipa,,,910.01,
V1625,Perú,40,O,Valle del Colca,Arequipa,2024-12-25,,,Bus
V1626,USA,57,,Chan Chan,La Libertad,NA,3,4892.28,
V1627,Colombia,,F,Huacachina,Ica,2024-05-10,,128.74,Tren
V1628,España,19,,Machu Picchu,Cusco,2025-07-09,11,646.68,Barco
V1629,Argentina,,,Lago Titicaca,Puno,NA,7,,NA
V1630,Ecuador,25,,Miraflores,Lima,2025-03-16,,,Avión
V1631,Argentina,,F,Chan Chan,La Libertad,2024-01-16,,,NA
V1632,Chile,,F,Chan Chan,La Libertad,2024-03-09,9,,Avión
V1633,Perú,,,Chan Chan,La Libertad,2024-07-07,1,797.43,
V1634,Brasil,51,,Lago Titicaca,Puno,NA,9,338.63,Auto
V1635,Argentina,,,Iquitos,Loreto,,,444.2,Tren
V1636,Colombia,,O,Iquitos,Loreto,2024-08-02,,1952.26,NA
V1637,Colombia,,M,Valle del Colca,Arequipa,NA,9,1164.49,Bus
V1638,Colombia,64,M,Cusco Ciudad,Cusco,NA,,,Barco
V1639,Colombia,,O,Valle del Colca,Arequipa,NA,,605.47,
V1640,México,,,Lago Titicaca,Puno,,11,1975.61,Avión
V1641,Perú,,M,Cusco Ciudad,Cusco,2024-12-13,,3295.58,NA
V1642,México,56,,Centro Histórico,Lima,2025-10-11,,,Avión
V1643,USA,68,,Chan Chan,La Libertad,NA,,4589.55,Avión
V1644,Argentina,,O,Huacachina,Ica,NA,,1521.64,NA
V1645,Perú,,M,Cusco Ciudad,Cusco,,,,Barco
V1646,Perú,,,Huacachina,Ica,,,,NA
V1647,Perú,,F,Huacachina,Ica,2024-03-11,,4314.37,
V1648,México,48,M,Valle del Colca,Arequipa,2025-08-28,12,,NA
V1649,México,,M,Iquitos,Loreto,,7,,Bus
V1650,Colombia,27,,Chan Chan,La Libertad,2025-03-24,,,Bus
V1651,Perú,,O,Valle del Colca,Arequipa,NA,8,2835.57,Bus
V1652,Colombia,40,O,Iquitos,Loreto,,7,4340.88,Tren
V1653,Francia,,,Lago Titicaca,Puno,2025-04-15,,,Auto
V1654,Chile,46,O,Lago Titicaca,Puno,,,3899.63,NA
V1655,Perú,,,Huacachina,Ica,2024-10-05,13,1764.9,Barco
V1656,Argentina,,F,Iquitos,Loreto,2024-08-09,,,
V1657,Brasil,15,M,Cusco Ciudad,Cusco,2024-12-17,,3582.49,Avión
V1658,Brasil,,O,Machu Picchu,Cusco,NA,3,,
V1659,Brasil,,F,Huacachina,Ica,NA,5,,Auto
V1660,Perú,27,M,Huacachina,Ica,2025-11-30,,908.21,Bus
V1661,Brasil,,O,Huacachina,Ica,,,2426.33,Avión
V1662,Brasil,,,Chan Chan,La Libertad,2025-06-13,12,,Auto
V1663,USA,,O,Lago Titicaca,Puno,NA,,2641.14,Auto
V1664,México,56,,Centro Histórico,Lima,2024-10-03,,90.1,Auto
V1665,Ecuador,20,M,Miraflores,Lima,2024-09-10,,3369.81,
V1666,Perú,,,Iquitos,Loreto,NA,,,Bus
V1667,Colombia,,O,Huacachina,Ica,,5,,NA
V1668,Perú,30,F,Huacachina,Ica,,6,,Avión
V1669,México,,,Iquitos,Loreto,2025-08-28,,2384.2,NA
V1670,Colombia,,F,Chan Chan,La Libertad,2025-07-23,,,Tren
V1671,España,61,M,Valle del Colca,Arequipa,2024-01-28,7,687.23,Bus
V1672,Colombia,,M,Valle del Colca,Arequipa,2025-08-27,,,Auto
V1673,Argentina,,,Chan Chan,La Libertad,2025-05-23,,,
V1674,Colombia,,M,Huacachina,Ica,2025-04-22,,,NA
V1675,Alemania,,M,Iquitos,Loreto,,13,3979.99,Barco
V1676,Perú,61,,Chan Chan,La Libertad,NA,11,,Auto
V1677,Colombia,,F,Chan Chan,La Libertad,2025-01-13,,,Bus
V1678,Perú,75,,Miraflores,Lima,NA,,,Avión
V1679,Francia,,F,Centro Histórico,Lima,,,1350.71,Tren
V1680,Perú,,,Centro Histórico,Lima,2025-01-18,,,NA
V1681,México,,F,Huacachina,Ica,,,,Tren
V1682,Perú,20,F,Iquitos,Loreto,2025-04-18,4,,Bus
V1683,Brasil,,F,Chan Chan,La Libertad,,4,,
V1684,España,,,Cusco Ciudad,Cusco,2024-01-06,6,,Barco
V1685,Chile,,M,Iquitos,Loreto,NA,,771.46,Barco
V1686,Perú,,,Miraflores,Lima,2025-05-26,2,668.53,
V1687,España,,,Iquitos,Loreto,2024-10-09,13,4479.88,Barco
V1688,Brasil,31,F,Centro Histórico,Lima,NA,11,1538.6,Tren
V1689,Colombia,,F,Huacachina,Ica,2025-12-03,,3219.93,Avión
V1690,España,29,O,Centro Histórico,Lima,2024-12-02,,2378.52,Avión
V1691,Brasil,,M,Iquitos,Loreto,2024-04-22,5,,
V1692,Ecuador,47,F,Centro Histórico,Lima,,4,4981.71,Avión
V1693,México,65,,Machu Picchu,Cusco,NA,,1874.53,Barco
V1694,Perú,,O,Iquitos,Loreto,,7,3551.56,Auto
V1695,Brasil,,,Valle del Colca,Arequipa,2024-11-28,8,2685.71,Barco
V1696,Perú,,O,Chan Chan,La Libertad,2025-10-30,,1707.61,Tren
V1697,USA,69,,Iquitos,Loreto,NA,6,,Barco
V1698,Perú,,O,Iquitos,Loreto,2024-03-23,14,2611.77,Tren
V1699,Perú,,M,Valle del Colca,Arequipa,2025-05-09,12,,NA
V1700,Chile,,,Miraflores,Lima,,,,Avión
V1701,Perú,,,Huacachina,Ica,,,1340.86,Barco
V1702,Colombia,,F,Chan Chan,La Libertad,2024-06-19,2,618.11,Bus
V1703,Colombia,26,O,Valle del Colca,Arequipa,,,,Bus
V1704,Colombia,,,Chan Chan,La Libertad,,,1863.72,
V1705,Colombia,65,,Chan Chan,La Libertad,,,2754.96,
V1706,Brasil,,,Huacachina,Ica,,3,197.5,Avión
V1707,Perú,,F,Huacachina,Ica,2024-10-05,,1771.01,Auto
V1708,México,,O,Centro Histórico,Lima,2024-07-30,,890.28,Auto
V1709,Perú,29,,Valle del Colca,Arequipa,2025-03-02,,2045.49,Barco
V1710,Perú,,,Lago Titicaca,Puno,,,,Bus
V1711,Perú,,F,Huacachina,Ica,2025-06-13,10,1947.53,Auto
V1712,Colombia,,M,Lago Titicaca,Puno,NA,13,1088.62,Bus
V1713,España,65,O,Huacachina,Ica,NA,4,2521.45,
V1714,Perú,,M,Huacachina,Ica,2024-05-06,2,,
V1715,Bolivia,,,Huacachina,Ica,2024-08-29,,4228.08,Tren
V1716,Argentina,,M,Lago Titicaca,Puno,NA,6,867.84,Tren
V1717,Perú,,,Lago Titicaca,Puno,NA,,,
V1718,Argentina,37,,Miraflores,Lima,NA,,2462.08,Auto
V1719,Perú,,M,Chan Chan,La Libertad,,,4240.99,Bus
V1720,Colombia,,M,Valle del Colca,Arequipa,2025-01-21,3,,Bus
V1721,Perú,60,,Lago Titicaca,Puno,NA,,,NA
V1722,Perú,,F,Chan Chan,La Libertad,,,,Avión
V1723,Alemania,,,Machu Picchu,Cusco,2024-07-29,,2316.58,Auto
V1724,Argentina,70,M,Huacachina,Ica,NA,,1704.17,
V1725,USA,24,M,Cusco Ciudad,Cusco,2024-01-22,8,,Barco
V1726,México,,F,Valle del Colca,Arequipa,,1,,NA
V1727,Chile,25,O,Iquitos,Loreto,2025-05-16,11,595.98,Auto
V1728,México,,M,Valle del Colca,Arequipa,,4,,Auto
V1729,México,68,M,Lago Titicaca,Puno,NA,,,Barco
V1730,Perú,,,Chan Chan,La Libertad,,1,,Avión
V1731,Perú,52,M,Chan Chan,La Libertad,NA,,,NA
V1732,Perú,,,Lago Titicaca,Puno,,,3533.46,Tren
V1733,Perú,48,,Cusco Ciudad,Cusco,2024-08-14,4,,Tren
V1734,Bolivia,,,Machu Picchu,Cusco,NA,,,Auto
V1735,Perú,,M,Miraflores,Lima,NA,12,2175.75,Auto
V1736,Chile,53,O,Machu Picchu,Cusco,2025-01-29,1,,Avión
V1737,Argentina,,F,Centro Histórico,Lima,NA,9,3583.61,Avión
V1738,Perú,,O,Centro Histórico,Lima,NA,,1401.23,NA
V1739,Perú,16,F,Valle del Colca,Arequipa,,,,NA
V1740,Perú,,,Chan Chan,La Libertad,NA,,,Barco
V1741,Chile,,,Iquitos,Loreto,NA,4,,Tren
V1742,Brasil,16,F,Iquitos,Loreto,NA,7,1788.98,Tren
V1743,Chile,,,Cusco Ciudad,Cusco,NA,6,1447.5,
V1744,Ecuador,,M,Huacachina,Ica,2024-03-31,11,2138.9,NA
V1745,Perú,,F,Chan Chan,La Libertad,,13,1711.45,Tren
V1746,Perú,,O,Valle del Colca,Arequipa,,,,Auto
V1747,Perú,,,Chan Chan,La Libertad,2025-04-14,,,NA
V1748,Argentina,,F,Valle del Colca,Arequipa,,,1524.97,Tren
V1749,Perú,,O,Lago Titicaca,Puno,NA,13,,Auto
V1750,Perú,,O,Huacachina,Ica,NA,5,693.51,Barco
V1751,USA,,,Iquitos,Loreto,NA,2,,Tren
V1752,Perú,74,,Chan Chan,La Libertad,NA,14,,Tren
V1753,Francia,,O,Machu Picchu,Cusco,,1,3524.89,Auto
V1754,Perú,,,Lago Titicaca,Puno,NA,6,,NA
V1755,Argentina,,F,Chan Chan,La Libertad,,8,,Avión
V1756,México,53,,Lago Titicaca,Puno,NA,1,2135.59,Auto
V1757,Francia,38,,Lago Titicaca,Puno,,,,
V1758,Ecuador,21,F,Huacachina,Ica,NA,,,Barco
V1759,México,40,O,Valle del Colca,Arequipa,,1,,Auto
V1760,Perú,,,Valle del Colca,Arequipa,,8,4995.82,
V1761,Perú,46,F,Chan Chan,La Libertad,NA,2,4548.52,Barco
V1762,Colombia,56,,Huacachina,Ica,2024-04-11,,730.72,Auto
V1763,Perú,32,,Lago Titicaca,Puno,2024-01-02,3,,
V1764,Perú,,O,Centro Histórico,Lima,2025-08-28,12,2753.6,
V1765,España,,F,Chan Chan,La Libertad,,,1580.99,Auto
V1766,Argentina,,O,Cusco Ciudad,Cusco,NA,13,,
V1767,Perú,,M,Chan Chan,La Libertad,2025-10-20,,981.21,Tren
V1768,Argentina,,M,Chan Chan,La Libertad,2024-11-17,,945.47,Avión
V1769,Perú,42,M,Valle del Colca,Arequipa,NA,,1712.69,Barco
V1770,Colombia,,,Centro Histórico,Lima,,5,,Avión
V1771,Chile,,O,Valle del Colca,Arequipa,2025-03-27,7,3935.41,Auto
V1772,Perú,33,O,Iquitos,Loreto,NA,,,NA
V1773,México,,O,Iquitos,Loreto,,,,
V1774,Perú,,M,Chan Chan,La Libertad,,11,,Auto
V1775,Francia,71,O,Iquitos,Loreto,2024-03-28,,,NA
V1776,Alemania,16,O,Valle del Colca,Arequipa,NA,,,NA
V1777,Perú,,,Huacachina,Ica,NA,,,Barco
V1778,Perú,69,F,Cusco Ciudad,Cusco,,,,Barco
V1779,México,,F,Lago Titicaca,Puno,2025-06-28,13,4783.41,Auto
V1780,Alemania,,,Lago Titicaca,Puno,NA,,3676.58,Bus
V1781,Colombia,,M,Iquitos,Loreto,NA,4,,Auto
V1782,Chile,,M,Huacachina,Ica,2025-02-17,8,4338.23,Bus
V1783,Bolivia,16,,Iquitos,Loreto,2025-09-30,,,
V1784,Argentina,55,,Chan Chan,La Libertad,,1,,Bus
V1785,España,58,,Valle del Colca,Arequipa,,,,Barco
V1786,Perú,,,Miraflores,Lima,,14,513.73,Avión
V1787,Perú,,,Huacachina,Ica,2024-05-18,,,NA
V1788,Perú,,F,Huacachina,Ica,,,,Avión
V1789,Perú,,,Huacachina,Ica,2024-12-09,,3292.01,NA
V1790,México,,M,Huacachina,Ica,,,,NA
V1791,México,73,F,Iquitos,Loreto,,,2389.78,Bus
V1792,México,40,F,Miraflores,Lima,2024-11-30,,574.74,NA
V1793,México,,,Valle del Colca,Arequipa,NA,9,,Barco
V1794,Perú,55,O,Iquitos,Loreto,NA,13,3155.26,
V1795,México,54,,Chan Chan,La Libertad,2024-07-06,,1078.78,Avión
V1796,Argentina,,,Huacachina,Ica,2024-11-20,3,,Barco
V1797,México,,,Huacachina,Ica,NA,,,Tren
V1798,Argentina,25,O,Lago Titicaca,Puno,NA,3,,Bus
V1799,Colombia,,O,Valle del Colca,Arequipa,2025-05-04,,,NA
V1800,Ecuador,,,Cusco Ciudad,Cusco,,2,2038.27,
V1801,Perú,,M,Centro Histórico,Lima,,,,Tren
V1802,México,68,M,Chan Chan,La Libertad,NA,6,2204.43,Avión
V1803,México,51,F,Chan Chan,La Libertad,NA,3,1796.78,Barco
V1804,México,,F,Machu Picchu,Cusco,2025-11-15,,4112.92,Avión
V1805,México,,M,Iquitos,Loreto,2025-11-09,,1149.49,Avión
V1806,Argentina,,,Centro Histórico,Lima,NA,,3370.15,Avión
V1807,Argentina,,,Valle del Colca,Arequipa,2025-06-18,,4349.32,NA
V1808,Brasil,,O,Cusco Ciudad,Cusco,2025-07-27,,,Barco
V1809,México,,F,Iquitos,Loreto,NA,,2053.21,
V1810,Colombia,37,F,Huacachina,Ica,2024-07-02,,,NA
V1811,Chile,68,,Valle del Colca,Arequipa,,,4888.98,Avión
V1812,Ecuador,40,M,Cusco Ciudad,Cusco,NA,,,Auto
V1813,USA,,M,Huacachina,Ica,NA,5,3900.1,Bus
V1814,Colombia,21,,Cusco Ciudad,Cusco,2024-04-21,12,3567.62,Avión
V1815,Perú,31,O,Machu Picchu,Cusco,,,,Tren
V1816,España,,,Lago Titicaca,Puno,2025-03-06,,,NA
V1817,Argentina,,,Valle del Colca,Arequipa,,,4438.6,Auto
V1818,Perú,62,F,Lago Titicaca,Puno,NA,3,167.89,
V1819,Chile,41,M,Iquitos,Loreto,NA,3,4013.04,Bus
V1820,Ecuador,61,,Lago Titicaca,Puno,NA,,698.59,Auto
V1821,Argentina,,O,Lago Titicaca,Puno,NA,,,Tren
V1822,USA,,M,Iquitos,Loreto,NA,1,,NA
V1823,Perú,,F,Valle del Colca,Arequipa,NA,9,4112.69,Auto
V1824,Brasil,,O,Cusco Ciudad,Cusco,2025-02-13,13,3745.14,
V1825,Perú,,M,Cusco Ciudad,Cusco,,14,,Tren
V1826,Perú,40,O,Machu Picchu,Cusco,,9,,
V1827,España,44,M,Chan Chan,La Libertad,2025-08-30,8,2574.78,Tren
V1828,Perú,31,O,Lago Titicaca,Puno,NA,2,2136.3,Bus
V1829,Perú,,M,Iquitos,Loreto,,,3616.35,
V1830,USA,51,,Valle del Colca,Arequipa,2025-05-12,9,,Bus
V1831,Perú,55,,Miraflores,Lima,,,,Auto
V1832,Colombia,,,Cusco Ciudad,Cusco,,9,3930.31,Barco
V1833,Perú,,O,Lago Titicaca,Puno,,,,Tren
V1834,Perú,,O,Valle del Colca,Arequipa,,,970.66,Avión
V1835,España,,O,Iquitos,Loreto,2025-02-27,,2194.69,Avión
V1836,Colombia,,O,Chan Chan,La Libertad,,3,4333.57,NA
V1837,Bolivia,31,,Cusco Ciudad,Cusco,NA,,,Auto
V1838,México,18,M,Miraflores,Lima,2024-08-15,3,1422.65,Auto
V1839,Perú,50,O,Lago Titicaca,Puno,,,,Bus
V1840,España,55,O,Chan Chan,La Libertad,NA,4,4220.12,Avión
V1841,Argentina,30,,Chan Chan,La Libertad,2025-08-28,,3395.63,Tren
V1842,Alemania,,,Miraflores,Lima,,,4397.6,Barco
V1843,México,,M,Valle del Colca,Arequipa,2024-12-16,,2185.98,
V1844,Brasil,,,Chan Chan,La Libertad,NA,,2123.06,Auto
V1845,Perú,,M,Miraflores,Lima,2025-11-24,,,NA
V1846,Perú,,O,Valle del Colca,Arequipa,2025-11-05,4,,Auto
V1847,Brasil,37,O,Huacachina,Ica,,10,,Bus
V1848,Perú,,,Miraflores,Lima,2025-08-25,,296.79,Barco
V1849,Ecuador,60,F,Iquitos,Loreto,,7,,
V1850,México,53,F,Machu Picchu,Cusco,2024-05-03,12,4170.86,Barco
V1851,México,,F,Chan Chan,La Libertad,2024-12-21,,1864.56,
V1852,México,66,O,Huacachina,Ica,2024-11-26,,,NA
V1853,México,,,Iquitos,Loreto,2025-04-13,,,Auto
V1854,Perú,16,,Machu Picchu,Cusco,,10,2941.8,Avión
V1855,Perú,,M,Valle del Colca,Arequipa,2025-08-14,,,Avión
V1856,Colombia,,M,Chan Chan,La Libertad,,,,
V1857,México,40,,Chan Chan,La Libertad,,10,,
V1858,USA,43,O,Valle del Colca,Arequipa,,,1514.1,Bus
V1859,Bolivia,,F,Centro Histórico,Lima,NA,7,1229.06,Barco
V1860,México,,,Huacachina,Ica,2025-08-17,1,,Tren
V1861,Perú,,M,Iquitos,Loreto,2024-02-15,,,Tren
V1862,Colombia,,F,Miraflores,Lima,2024-03-27,13,1154.53,Tren
V1863,México,75,F,Chan Chan,La Libertad,,3,,Avión
V1864,Perú,,,Iquitos,Loreto,2024-08-25,7,,Barco
V1865,Brasil,53,F,Cusco Ciudad,Cusco,2024-06-24,,,
V1866,Argentina,,O,Cusco Ciudad,Cusco,NA,7,,Bus
V1867,Perú,37,,Iquitos,Loreto,2024-01-30,,,Auto
V1868,México,60,,Chan Chan,La Libertad,NA,1,173.81,Barco
V1869,USA,,,Huacachina,Ica,,6,2249.74,Bus
V1870,México,18,M,Valle del Colca,Arequipa,,13,,Auto
V1871,Perú,,M,Valle del Colca,Arequipa,2024-04-22,4,,Barco
V1872,Perú,,,Iquitos,Loreto,NA,,1568.51,Avión
V1873,Perú,30,F,Chan Chan,La Libertad,NA,13,,Tren
V1874,Francia,,,Machu Picchu,Cusco,2025-09-28,8,266.74,Barco
V1875,México,,,Valle del Colca,Arequipa,,,57.3,Barco
V1876,Chile,,,Miraflores,Lima,2024-12-26,12,1918.6,Bus
V1877,Argentina,74,F,Centro Histórico,Lima,2025-02-24,,3445.77,Avión
V1878,México,,O,Machu Picchu,Cusco,NA,12,2330.85,Barco
V1879,Perú,,,Valle del Colca,Arequipa,2024-03-01,,,Barco
V1880,Perú,32,F,Iquitos,Loreto,2024-12-30,8,2318.79,
V1881,Perú,,M,Miraflores,Lima,,1,2272.48,Barco
V1882,Perú,,F,Chan Chan,La Libertad,,8,,Auto
V1883,Argentina,51,,Valle del Colca,Arequipa,NA,,4145.21,Barco
V1884,Bolivia,,,Centro Histórico,Lima,NA,,,NA
V1885,Brasil,,,Chan Chan,La Libertad,2025-02-10,,,
V1886,México,28,O,Valle del Colca,Arequipa,NA,,,Auto
V1887,México,,,Cusco Ciudad,Cusco,NA,,2097.95,Bus
V1888,Brasil,61,F,Machu Picchu,Cusco,2024-01-08,,2804.85,Barco
V1889,Perú,,M,Cusco Ciudad,Cusco,,5,2546.46,Auto
V1890,Perú,,,Valle del Colca,Arequipa,,,1585.73,NA
V1891,Perú,,M,Chan Chan,La Libertad,NA,,,Bus
V1892,México,,,Iquitos,Loreto,2024-07-20,,1775.52,NA
V1893,USA,,M,Valle del Colca,Arequipa,2024-10-06,6,2785.23,Barco
V1894,Perú,,F,Chan Chan,La Libertad,NA,,1464.9,Barco
V1895,Colombia,,O,Chan Chan,La Libertad,NA,,,Avión
V1896,México,29,O,Valle del Colca,Arequipa,,,634.24,Barco
V1897,Perú,,,Huacachina,Ica,2024-10-09,,4030.45,Barco
V1898,Perú,,,Lago Titicaca,Puno,NA,14,,
V1899,España,,,Chan Chan,La Libertad,,,,Barco
V1900,México,27,O,Centro Histórico,Lima,2025-10-26,6,,Tren
V1901,Argentina,19,M,Iquitos,Loreto,NA,,1381.22,Barco
V1902,Perú,,,Iquitos,Loreto,2025-01-07,,,
V1903,Colombia,49,M,Cusco Ciudad,Cusco,2025-06-27,,412.77,Auto
V1904,Argentina,26,O,Huacachina,Ica,,,1786.22,Avión
V1905,Colombia,,M,Iquitos,Loreto,NA,12,3802.04,Avión
V1906,Colombia,,,Cusco Ciudad,Cusco,NA,10,2070.86,
V1907,USA,45,O,Lago Titicaca,Puno,2024-03-06,,4779.13,Bus
V1908,Perú,,F,Chan Chan,La Libertad,2025-10-09,,,Auto
V1909,Perú,,,Huacachina,Ica,2025-01-28,,,Barco
V1910,México,,,Centro Histórico,Lima,NA,8,870.53,Barco
V1911,Ecuador,,F,Lago Titicaca,Puno,,,4006.64,NA
V1912,México,25,,Iquitos,Loreto,NA,11,,Bus
V1913,Perú,,,Lago Titicaca,Puno,NA,,,NA
V1914,Bolivia,72,M,Valle del Colca,Arequipa,NA,,,Barco
V1915,Alemania,,,Centro Histórico,Lima,,,2344.9,Avión
V1916,USA,,F,Valle del Colca,Arequipa,2025-02-22,,3654.75,Tren
V1917,Perú,,,Centro Histórico,Lima,NA,,,Bus
V1918,Argentina,,,Lago Titicaca,Puno,NA,1,,Auto
V1919,Colombia,,,Centro Histórico,Lima,,9,4407.33,
V1920,USA,53,O,Iquitos,Loreto,NA,,,Auto
V1921,México,23,O,Huacachina,Ica,,,,Auto
V1922,España,50,,Machu Picchu,Cusco,NA,8,,Bus
V1923,Brasil,26,O,Iquitos,Loreto,,,,NA
V1924,Colombia,,M,Valle del Colca,Arequipa,NA,,,Avión
V1925,Bolivia,,O,Lago Titicaca,Puno,2024-11-24,,2167.34,
V1926,México,,M,Valle del Colca,Arequipa,NA,,1557.51,NA
V1927,Perú,,F,Valle del Colca,Arequipa,,2,4755.82,
V1928,Brasil,,F,Huacachina,Ica,,,,Auto
V1929,Perú,20,,Iquitos,Loreto,2024-05-29,,4357.9,NA
V1930,Perú,,O,Iquitos,Loreto,,7,1830.52,Tren
V1931,Perú,,M,Iquitos,Loreto,NA,13,3123.97,NA
V1932,Ecuador,16,O,Iquitos,Loreto,NA,9,,Bus
V1933,México,,F,Cusco Ciudad,Cusco,,,3815.34,Bus
V1934,USA,,,Valle del Colca,Arequipa,NA,,3055.14,
V1935,Ecuador,,M,Chan Chan,La Libertad,2024-06-07,4,,Tren
V1936,Perú,,O,Centro Histórico,Lima,,11,3224.67,
V1937,Perú,,,Centro Histórico,Lima,2025-01-22,6,3968.97,Barco
V1938,Perú,,,Cusco Ciudad,Cusco,2025-12-20,7,,Avión
V1939,Argentina,,O,Chan Chan,La Libertad,2024-10-18,8,4092.21,Barco
V1940,Chile,37,O,Iquitos,Loreto,NA,10,3730.64,Auto
V1941,Perú,,,Valle del Colca,Arequipa,2024-01-22,,,Barco
V1942,Perú,,M,Huacachina,Ica,2025-12-31,1,3326.43,Auto
V1943,Colombia,39,O,Huacachina,Ica,2025-10-05,,,
V1944,México,24,F,Lago Titicaca,Puno,,,3781.04,
V1945,Colombia,,F,Lago Titicaca,Puno,2024-09-18,2,1606.92,
V1946,Alemania,,,Huacachina,Ica,2025-07-04,5,,Bus
V1947,España,,O,Cusco Ciudad,Cusco,NA,,,Tren
V1948,Perú,,M,Iquitos,Loreto,,,2441.7,NA
V1949,Chile,,,Valle del Colca,Arequipa,,,,Avión
V1950,Argentina,,,Chan Chan,La Libertad,,,,Bus
V1951,Colombia,,F,Miraflores,Lima,NA,13,4005.55,Avión
V1952,Francia,58,M,Centro Histórico,Lima,NA,,4393.7,
V1953,Colombia,,F,Valle del Colca,Arequipa,,8,1175.0,Auto
V1954,USA,,M,Chan Chan,La Libertad,,,,Auto
V1955,Perú,37,,Valle del Colca,Arequipa,NA,4,,Barco
V1956,Ecuador,47,O,Chan Chan,La Libertad,,12,1249.97,Tren
V1957,Perú,,O,Iquitos,Loreto,2024-12-17,,3857.41,Bus
V1958,Bolivia,31,,Valle del Colca,Arequipa,2025-10-22,,,NA
V1959,Colombia,,M,Valle del Colca,Arequipa,NA,6,4297.02,Avión
V1960,México,,M,Lago Titicaca,Puno,2024-08-15,12,,Tren
V1961,México,,F,Miraflores,Lima,2025-09-19,8,,Barco
V1962,Perú,20,,Machu Picchu,Cusco,2024-01-27,,,Bus
V1963,México,,F,Machu Picchu,Cusco,,2,,Tren
V1964,Brasil,,F,Lago Titicaca,Puno,2024-10-13,6,,
V1965,Colombia,,O,Iquitos,Loreto,2024-01-01,,1259.69,NA
V1966,Colombia,,M,Cusco Ciudad,Cusco,,,,Tren
V1967,Colombia,,,Valle del Colca,Arequipa,NA,,1209.23,Tren
V1968,Perú,,F,Chan Chan,La Libertad,NA,7,,NA
V1969,Bolivia,,F,Lago Titicaca,Puno,,2,1081.23,Avión
V1970,Argentina,,F,Valle del Colca,Arequipa,2025-07-16,9,,
V1971,Colombia,,O,Machu Picchu,Cusco,2025-05-23,,,
V1972,Perú,61,,Huacachina,Ica,NA,8,1203.74,NA
V1973,Perú,28,F,Lago Titicaca,Puno,,2,4570.03,Avión
V1974,Perú,,,Iquitos,Loreto,2025-03-01,2,3889.32,Tren
V1975,USA,,,Chan Chan,La Libertad,,,,NA
V1976,Colombia,,F,Huacachina,Ica,NA,,1435.06,Barco
V1977,Argentina,,O,Lago Titicaca,Puno,NA,,,NA
V1978,Perú,38,O,Huacachina,Ica,NA,3,,Auto
V1979,México,,O,Iquitos,Loreto,2025-12-29,14,3115.91,Auto
V1980,Perú,,,Centro Histórico,Lima,,,2610.01,
V1981,Perú,,F,Huacachina,Ica,,13,3865.07,Auto
V1982,Perú,,,Lago Titicaca,Puno,2024-05-30,,895.16,Auto
V1983,Chile,,O,Iquitos,Loreto,2024-02-27,,,Barco
V1984,Perú,71,,Chan Chan,La Libertad,,,,NA
V1985,Chile,60,F,Iquitos,Loreto,2025-08-25,10,,Tren
V1986,Perú,20,,Machu Picchu,Cusco,NA,,,Auto
V1987,Perú,,M,Chan Chan,La Libertad,,5,1200.31,Bus
V1988,Chile,,,Valle del Colca,Arequipa,NA,,2537.54,Auto
V1989,Argentina,,,Valle del Colca,Arequipa,,,1978.82,
V1990,Perú,17,O,Chan Chan,La Libertad,NA,14,562.01,Barco
V1991,Chile,,,Huacachina,Ica,2024-09-29,2,1195.54,Auto
V1992,Perú,,M,Chan Chan,La Libertad,2025-04-05,,,NA
V1993,México,,O,Cusco Ciudad,Cusco,2025-03-27,8,,NA
V1994,Argentina,,O,Iquitos,Loreto,,,,Auto
V1995,Perú,,F,Miraflores,Lima,,,,Barco
V1996,México,41,F,Lago Titicaca,Puno,2025-06-23,,,Avión
V1997,Perú,,,Centro Histórico,Lima,,,2661.13,
V1998,Francia,73,M,Iquitos,Loreto,2024-01-07,4,381.64,Avión
V1999,Argentina,,,Lago Titicaca,Puno,2025-01-02,3,3038.31,Avión
V2000,Colombia,,,Huacachina,Ica,,,,
V2001,Perú,,O,Huacachina,Ica,NA,,,Tren
V2002,USA,62,,Huacachina,Ica,NA,,,
V2003,Perú,48,,Chan Chan,La Libertad,2024-12-21,,,
V2004,Chile,,,Centro Histórico,Lima,NA,,2433.52,Auto
